book,chapter,verse,text,preprocessed_text,label
luke,16.0,6.0,ο δε ειπεν εκατον βατους ελαιου και ειπεν αυτω δεξαι σου το γραμμα και καθισας ταχεως γραψον πεντηκοντα,ο δε ειπεν εκατον βατους ελαιου και ειπεν αυτω δεξαι σου το γραμμα και καθισας ταχεως γραψον πεντηκοντα,0
luke,16.0,7.0,επειτα ετερω ειπεν συ δε ποσον οφειλεις ο δε ειπεν εκατον κορους σιτου και λεγει αυτω δεξαι σου το γραμμα και γραψον ογδοηκοντα,επειτα ετερω ειπεν συ δε ποσον οφειλεις ο δε ειπεν εκατον κορους σιτου και λεγει αυτω δεξαι σου το γραμμα και γραψον ογδοηκοντα,0
luke,16.0,8.0,και επηνεσεν ο κυριος τον οικονομον της αδικιας οτι φρονιμως εποιησεν οτι οι υιοι του αιωνος τουτου φρονιμωτεροι υπερ τους υιους του φωτος εις την γενεαν εαυτων εισιν,και επηνεσεν ο κυριος τον οικονομον της αδικιας οτι φρονιμως εποιησεν οτι οι υιοι του αιωνος τουτου φρονιμωτεροι υπερ τους υιους του φωτος εις την γενεαν εαυτων εισιν,0
luke,16.0,9.0,καγω υμιν λεγω ποιησατε εαυτοις φιλους εκ του μαμωνα της αδικιας ινα οταν εκλιπητε δεξωνται υμας εις τας αιωνιους σκηνας,καγω υμιν λεγω ποιησατε εαυτοις φιλους εκ του μαμωνα της αδικιας ινα οταν εκλιπητε δεξωνται υμας εις τας αιωνιους σκηνας,0
luke,16.0,10.0,ο πιστος εν ελαχιστω και εν πολλω πιστος εστιν και ο εν ελαχιστω αδικος και εν πολλω αδικος εστιν,ο πιστος εν ελαχιστω και εν πολλω πιστος εστιν και ο εν ελαχιστω αδικος και εν πολλω αδικος εστιν,0
luke,16.0,11.0,ει ουν εν τω αδικω μαμωνα πιστοι ουκ εγενεσθε το αληθινον τις υμιν πιστευσει,ει ουν εν τω αδικω μαμωνα πιστοι ουκ εγενεσθε το αληθινον τις υμιν πιστευσει,0
luke,16.0,12.0,και ει εν τω αλλοτριω πιστοι ουκ εγενεσθε το υμετερον τις υμιν δωσει,και ει εν τω αλλοτριω πιστοι ουκ εγενεσθε το υμετερον τις υμιν δωσει,0
luke,16.0,13.0,ουδεις οικετης δυναται δυσι κυριοις δουλευειν η γαρ τον ενα μισησει και τον ετερον αγαπησει η ενος ανθεξεται και του ετερου καταφρονησει ου δυνασθε θεω δουλευειν και μαμωνα,ουδεις οικετης δυναται δυσι κυριοις δουλευειν η γαρ τον ενα μισησει και τον ετερον αγαπησει η ενος ανθεξεται και του ετερου καταφρονησει ου δυνασθε θεω δουλευειν και μαμωνα,0
luke,16.0,14.0,ηκουον δε ταυτα παντα και οι φαρισαιοι φιλαργυροι υπαρχοντες και εξεμυκτηριζον αυτον,ηκουον δε ταυτα παντα και οι φαρισαιοι φιλαργυροι υπαρχοντες και εξεμυκτηριζον αυτον,0
luke,16.0,15.0,και ειπεν αυτοις υμεις εστε οι δικαιουντες εαυτους ενωπιον των ανθρωπων ο δε θεος γινωσκει τας καρδιας υμων οτι το εν ανθρωποις υψηλον βδελυγμα ενωπιον του θεου εστιν,και ειπεν αυτοις υμεις εστε οι δικαιουντες εαυτους ενωπιον των ανθρωπων ο δε θεος γινωσκει τας καρδιας υμων οτι το εν ανθρωποις υψηλον βδελυγμα ενωπιον του θεου εστιν,0
luke,16.0,16.0,ο νομος και οι προφηται εως ιωαννου απο τοτε η βασιλεια του θεου ευαγγελιζεται και πας εις αυτην βιαζεται,ο νομος και οι προφηται εως ιωαννου απο τοτε η βασιλεια του θεου ευαγγελιζεται και πας εις αυτην βιαζεται,0
luke,16.0,17.0,ευκοπωτερον δε εστιν τον ουρανον και την γην παρελθειν η του νομου μιαν κεραιαν πεσειν,ευκοπωτερον δε εστιν τον ουρανον και την γην παρελθειν η του νομου μιαν κεραιαν πεσειν,0
luke,16.0,18.0,πας ο απολυων την γυναικα αυτου και γαμων ετεραν μοιχευει και πας ο απολελυμενην απο ανδρος γαμων μοιχευει,πας ο απολυων την γυναικα αυτου και γαμων ετεραν μοιχευει και πας ο απολελυμενην απο ανδρος γαμων μοιχευει,0
luke,16.0,19.0,ανθρωπος δε τις ην πλουσιος και ενεδιδυσκετο πορφυραν και βυσσον ευφραινομενος καθ ημεραν λαμπρως,ανθρωπος δε τις ην πλουσιος και ενεδιδυσκετο πορφυραν και βυσσον ευφραινομενος καθ ημεραν λαμπρως,0
luke,16.0,20.0,πτωχος δε τις ην ονοματι λαζαρος ος εβεβλητο προς τον πυλωνα αυτου ηλκωμενος,πτωχος δε τις ην ονοματι λαζαρος ος εβεβλητο προς τον πυλωνα αυτου ηλκωμενος,0
luke,16.0,21.0,και επιθυμων χορτασθηναι απο των ψιχιων των πιπτοντων απο της τραπεζης του πλουσιου αλλα και οι κυνες ερχομενοι απελειχον τα ελκη αυτου,και επιθυμων χορτασθηναι απο των ψιχιων των πιπτοντων απο της τραπεζης του πλουσιου αλλα και οι κυνες ερχομενοι απελειχον τα ελκη αυτου,0
luke,16.0,22.0,εγενετο δε αποθανειν τον πτωχον και απενεχθηναι αυτον υπο των αγγελων εις τον κολπον του αβρααμ απεθανεν δε και ο πλουσιος και εταφη,εγενετο δε αποθανειν τον πτωχον και απενεχθηναι αυτον υπο των αγγελων εις τον κολπον του αβρααμ απεθανεν δε και ο πλουσιος και εταφη,0
